c_custkey,c_name,revenue,c_acctbal,n_name,c_address,c_phone,c_comment
136343,Customer#000136343,178837.6771,4748.03,RUSSIA,W2zKrSclszybC3AKp6Bn,32-572-859-4392,oxes. fluffily special pinto beans cajole quietly aft
31714,Customer#000031714,178825.8983,8151.7,CANADA,8Ouue n4FBz1bxMVO4mZz7v9n7GUaX1VGKi,13-160-293-1675,etect furiously. carefully final instructions 
54229,Customer#000054229,178803.6549,7502.6,MOZAMBIQUE,"N,PQ3mGpLHeV6C",26-460-384-3008,s use blithely against the slyly regular excuses. q
64616,Customer#000064616,178778.6088,2292.76,MOZAMBIQUE,"9NdYpKeGJqufGqnD2JhuvkPh,IqM2w",26-847-126-4159, to the blithely final packages
4163,Customer#000004163,178776.3315,7123.72,CANADA,yGZPc28qTHjxPkh7DkHN MPs,13-111-335-1147, ironic accounts according to the a
84607,Customer#000084607,178772.6416,4466.43,MOZAMBIQUE,otHa2ohox603WHCt6i66bRsW,26-164-334-9187,ithely enticing foxes haggle fluff
92779,Customer#000092779,178755.5583,5615.03,ROMANIA,1Gcr79BRsSfSr5VCZ9oEF8q 6,29-782-569-4932,kly regular theodolites are slyly: carefully even accounts use carefully. packages hang along the closely final requ
95161,Customer#000095161,178741.5813,-470.01,MOZAMBIQUE,qe8ZB6x2y5jY23,26-405-869-3296,lent sauternes. fluffily regular packages integrate from the blithely
148957,Customer#000148957,178728.0408,682.13,MOROCCO,CPtwszGAShish8t2VssC9PcGwxF,25-875-313-6375,eposits-- slyly ironic instructions kind
144404,Customer#000144404,178726.2045,9303.56,FRANCE," rnSr648FDoqJGeKNgEXnk,T",16-117-972-6161,"y against the ruthless deposits. permanent, final requests dazzle. quickly even accounts hang quickly "
122579,Customer#000122579,178725.9251,9594.43,PERU,ok2pIL7RK9fyIIOyZXgEGFcY,27-868-484-8202,"oss the furiously unusual accounts. bold, bold deposits use at th"
48406,Customer#000048406,178714.2911,6367.58,UNITED KINGDOM,qhEVUFUrHnwT4jmzckCGOkHDxpAcg50jKowLF,33-561-966-3898,"ular accounts. pending, regular frets sleep carefully final gifts. ironic accou"
81796,Customer#000081796,178713.6942,4451.16,INDIA,Z2rKNcjHC3KWyyH1f,18-585-947-2708,"d, special packages. carefully unusual requests nag carefully along the packages. regular accounts ca"
62926,Customer#000062926,178701.4358,8530.6,KENYA,yuF3SZBW7z9KURS5,24-860-115-1437,counts nag. furiously ironic accounts are according to the blithely even platelets. slyly brave courts cajole care
99695,Customer#000099695,178673.6075,2286.31,MOZAMBIQUE,sI5km95yCQvH,26-323-857-2706,"ornis. furiously unusual instructions use slyly carefully careful deposits-- regular, final deposits sleep "
115222,Customer#000115222,178669.6612,5268.18,MOROCCO,"iEoYxXZ3j,r0",25-483-214-1859,iously special ideas wake slyly after the fluffily ironic 
6208,Customer#000006208,178665.894,8045.41,CHINA,F0bu8ZBptGXX9LQQuz5UJDTD,28-322-291-1770,"nts. quickly regular deposits nag ironically even, special reques"
145267,Customer#000145267,178628.2758,8668.42,ARGENTINA,jMAH4x1SNp1RKfWtYl,11-719-850-8369,lyly. instructions are furiously regular accou
146269,Customer#000146269,178617.779,822.5,JORDAN,g2bBUVIYrnJdAHLfiUwb4XAzGOn10gU,23-743-332-3124," fluffily across the boldly ironic accounts. bold, special pinto beans integrate bli"
109060,Customer#000109060,178615.8917,6242.25,MOZAMBIQUE,vjbQXHJGGLH8ODvJrKcjqPoXRSbJpHVRKKmkGZ0l,26-873-466-5686,s play blithely. slyly pending pinto bea
64393,Customer#000064393,178608.6567,8735.79,UNITED KINGDOM,kRhIkZGgFZlCc4cRnJcynKVAWAZJ yuI,33-707-962-5783,pinto beans affix slyly after the pending packages. furiously pending foxes boost ironically after the slyly even d
100931,Customer#000100931,178599.5091,3079.03,RUSSIA,BZb3VzCBZqZiuf,32-311-505-6329,structions. carefully ironic deposits thrash furiously ironic deposits. fu
136672,Customer#000136672,178598.6203,1496.16,ETHIOPIA,WwRnADN0IqatKFyePik6vlfpWK,15-676-850-4480,fully even excuses. ideas believe a
127216,Customer#000127216,178577.8556,9237.28,IRAQ,"1QDxZctZDOg  Ed35J1wQrNGzP7I90,D",21-149-393-1462,s. regular packages cajole blithely. furiously pending package
21236,Customer#000021236,178550.2022,-488.68,EGYPT,07P73pnq5UEuTeXSvVhD9S5pTvjni5KXY,14-294-336-9245, the even requests haggle fluffily alongside of the blithely express 
64055,Customer#000064055,178509.7598,161.69,JAPAN,"vYIR,UqKvVKB0uAPg,LGuxpQdZHB12WhGqOK9",22-135-504-3456,ns haggle fluffily around the carefully stealthy requests. slyly bold accounts sleep 
132355,Customer#000132355,178495.9024,-290.2,GERMANY,jrEJ9QM11U ,17-568-862-9920,nding dependencies. blithely ironic pinto beans haggle regular dep
41180,Customer#000041180,178473.8862,9975.76,EGYPT,"VyDkmsuEz4InVwI6bF0uxla3,MhsfnyaZaoC",14-393-175-1019,"ular theodolites. final deposits integrate carefully. even, silent deposit"
105376,Customer#000105376,178440.9085,4068.67,IRAQ,"T4LW,ihie ArWvzGtaLl8STbrYgn1f",21-261-960-8373, are carefully express requests. quickly even foxes ac
50834,Customer#000050834,178433.5275,1968.87,MOROCCO,RmF5faxnRnlY6q,25-383-772-3588,eposits. regular excuses mold furiously furiously even
53011,Customer#000053011,178431.8541,9009.6,PERU,"fCf,Qd6ctOvENjRkWIp7",27-739-361-6203,c accounts nag among the quickly unusual packages. closely final ideas sleep bl
3079,Customer#000003079,178414.4566,9592.43,VIETNAM,DOsHduEU0klJUyT74U ly,31-831-777-9971,"uickly. even, special packages between the final foxes are even accounts. furiously express reque"
91012,Customer#000091012,178411.8127,8458.92,INDIA,"kvIgqnRXpqvbFVk6DLqTIRPnWetbUI,D",18-881-940-1997,es. slowly regular accounts sleep at the final courts. carefully bold instructions are blithely p
60758,Customer#000060758,178399.999,5384.76,ETHIOPIA,H Ig2szYKNvUDdhdvg,15-794-202-7013,l requests. furiously final accounts h
82444,Customer#000082444,178375.7145,5519.83,UNITED KINGDOM,uM4OiRzrFy11zGPHpxTnOy,33-111-326-8002,ously regular dependencies wake along the ironic accounts. blithely special courts sleep quickly finally bold ac
140884,Customer#000140884,178374.1585,4024.51,JORDAN,"oAP vp24IZbSj,Gg71UZMWojKd",23-839-583-5289,"nic courts. pending, final courts are carefully. fluffily special platelets wak"
14560,Customer#000014560,178361.4217,7807.34,ARGENTINA,5JFFbiZHTMkfpFxgi5a4hLWMOUI33Z2j,11-124-556-6859,nusual deposits boost doggedly always ironic plate
116600,Customer#000116600,178344.1596,6677.44,IRAQ,mlg3zCfoRG2DJol6,21-919-833-4406,ers. carefully ironic asymptotes sleep after the quickly pending excuses. regular pla
59030,Customer#000059030,178283.1167,-36.12,RUSSIA,"N6H,sYKEnpeLLki8i7fa",32-968-942-4869,es. slyly ruthless gifts wake thinly along the carefully regular deposit
6415,Customer#000006415,178264.6484,3396.66,IRAN,09cMSJkjGmzFBv5UrM,20-971-763-1702,he furiously express requests na
98398,Customer#000098398,178261.4536,265.44,EGYPT,7ZDHk2ehWmguXBBYaIiYVmpkWmmifE,14-902-369-7816,blithely pending accounts. pending pinto beans sleep carefully ironic instructions. furiously final depos
144182,Customer#000144182,178255.9382,6735.15,VIETNAM,LrNT04sl41WzZppoieXPf9YbOaG5B8J,31-235-669-4998,otes. furiously bold packages use furiously fluffy theodolites? stealthy requests boost blithely. blithe
13117,Customer#000013117,178248.9223,5387.95,MOROCCO,u56FYM78 UgeOgZNeCWI0euW1gELX,25-290-348-5793,. carefully ironic theodolites sleep quickly ironic ideas. ironic packag
120026,Customer#000120026,178235.1374,7923.85,JORDAN,1Qs1JlWEUZR8tMm,23-493-837-7428,"ts are fluffily across the carefully pending pinto beans. final, ironic accounts cajole at th"
26194,Customer#000026194,178229.1818,7831.1,INDONESIA,"13GuF4mDVsLKVTDsYkbWuYjIr8aPkoNHfd2,",19-590-799-2656,"ully busy packages nag boldly. furiously bold dinos against the ironic, final foxes cajole quickly "
48130,Customer#000048130,178220.5164,6616.46,ETHIOPIA,"FLSzSTqe8I18S2bhlqqsEt7UrwRWmPeXD,N9EvoB",15-821-972-2261,ual accounts are. blithely special excuses are. final packag
71059,Customer#000071059,178219.5391,6029.94,JAPAN,Ecq7g34JL9R3Egp2hOexpDZTQOGy,22-197-403-5608,", final accounts print blithely ironic, regular packages. quickly regular reque"
73366,Customer#000073366,178219.3677,8754.2,SAUDI ARABIA,xgl Vh2Bar5RtaWJnDzUqFLZWdgktuq4HM ij,30-421-354-6381,fully even theodolites x-ray slyly according to the blithely even courts! final accounts thrash doggedly alongsid
99740,Customer#000099740,178212.6318,2434.12,KENYA,z9OhdS ifYtDhnVqfonRo ,24-652-153-6467,"foxes. final ideas detect blithely. furiously unusual theodolites haggle according to the ironic, regular pinto"
11638,Customer#000011638,178155.9212,4511.88,IRAQ,YexMDP8ve kt6jo2xX40Gn8LiZ63BtO3,21-796-198-6264,ecial ideas nag. quickly even accounts use quickly above the carefully careful asymptotes. blithely express foxe
19330,Customer#000019330,178152.052,6832.4,ROMANIA,"KZ,,jGhPVbFbdR2r8",29-568-669-6833,"ously final courts. final packages sleep furiously slyly regular requests. unusual, special deposits cajol"
140149,Customer#000140149,178149.8772,5269.52,CANADA,"JNKKhKQNKhmM,fuM9VOV",13-514-855-8423,egular deposits nag furiously. deposits haggle slyly
12848,Customer#000012848,178140.9722,5171.56,ARGENTINA,RcvjwvZDBt,11-878-748-2038,s wake furiously after the blithely reg
142570,Customer#000142570,178123.8291,4622.78,PERU,e R5wnqyXwVkWLUR1MGvdguouz7PLHun,27-114-241-8438, furiously at the furiously unusual hockey players. stealthy ideas boost fluffily according to the quickly regul
112631,Customer#000112631,178114.8858,238.65,UNITED KINGDOM,gJ6d3kNrwBvPXwf1sY3mbWaWEIrVMMRK4DFFDOR1,33-757-623-7530,ronic accounts nag carefully express platelets. quickly final deposits haggle carefu
17023,Customer#000017023,178073.9026,2470.32,FRANCE,"7XnIcEKHEvVTjA,6d9avAyeSwZArb7wbgWaeqZle",16-326-642-1439,ar pinto beans haggle slyly along the quickly bold notornis. sentiments cajole carefully thin requests.
90950,Customer#000090950,178068.7237,-767.42,ROMANIA,9mKa0Qlvn4gqtCPHbqs,29-714-385-3418,oxes doze furiously ironic tithes. carefully careful deposits
26206,Customer#000026206,178067.076,7346.87,ARGENTINA,"3A4dQiCwIWuyIfH3fT,h35V8uYn6cQB40",11-631-174-5043, deposits sleep according to the final requests. furiously pending tithes doze furiously even sauternes. foxe
18184,Customer#000018184,178055.6786,2027.63,CHINA,gwKYmaX06L4cUwWyDgaW6,28-749-992-5816,hely across the furiously express pinto beans. blithely ironic platelets abo
108706,Customer#000108706,178052.0904,3501.21,UNITED STATES,"HhlOnXIqoEM,",34-523-316-2928,"he even requests. ironic, regula"
33425,Customer#000033425,178008.4604,9594.02,IRAN,lsYX4YoqG r6gv4FA6YFJgcdkv9WekplT,20-126-543-5964, beans cajole slyly. furiously ironic requests are blithely requests. furiously final platelets across the
35264,Customer#000035264,178007.9865,7417.56,IRAN,"L6nj,rHMoQZjayYl062m,S0S,I",20-691-489-6889,fluffily ruthlessly ironic deposits. fluffily
104768,Customer#000104768,178000.6273,8100.64,PERU,lGM2SJ8G3V9v0QqxGNim9o4WwlFyVS,27-287-633-2531,ongside of the blithely careful deposits. furiously final depo
143224,Customer#000143224,177983.9844,3497.44,PERU,MB4K1qhwyLJEZ8Qnv1Y8ozi,27-955-680-7245,"lithely silent accounts: fluffily ironic requests integrate fluffily regular packages. regular, special platelets "
55216,Customer#000055216,177972.7768,4637.99,JORDAN,wo36eJrpynkYZ4aaCpM,23-416-224-3345,s affix against the furiously ironic deposits. theodolites haggle furiously. furiously
51010,Customer#000051010,177958.4032,5837.56,KENYA,8XJCVskOnonVZAitniHP5LgbqLB2s3je,24-832-682-1845,"bold, bold platelets are carefully ironic fox"
43057,Customer#000043057,177938.5322,3641.7,BRAZIL,PyG5Gpx6JwnK,12-334-202-3432, regularly. thin deposits haggle along the dogge
112030,Customer#000112030,177933.8894,-918.44,INDIA,"eY,RpAsBlVeLszZbLZjf7Ts488alW8cdmMkWPxZ",18-280-527-9470,he carefully bold deposits use carefully regular requests. blithely ironic accounts doze s
131830,Customer#000131830,177919.7722,7769.94,JAPAN,"z4fgopTQAfedHDqbe4MOVkCbq31 4wW,he",22-181-765-1861,furiously regular accounts boost blithely within the 
115279,Customer#000115279,177865.7095,7052.79,ETHIOPIA,0jeyeP2woYCz47ICRBYrsThBf,15-219-198-6774,slyly bold theodolites sleep fluffily. furiously ironic packages boost quickly pending dependencie
81722,Customer#000081722,177858.3252,8431.86,ALGERIA,pi6ax FaUyxrLvinwcCh9s65c raufZIe5VfK,10-215-902-5901,lar ideas wake furiously along the theodolites-- slyly pending instr
148498,Customer#000148498,177850.2808,5935.01,MOZAMBIQUE,"D5,zWT8ycCyV9pcsjHVxXBC",26-889-163-5480,olites sleep furiously. furiously pending deposits nag 
107329,Customer#000107329,177834.3998,6711.02,CHINA,dM7FAvtduo,28-210-683-6340,lar requests. quickly pending accounts nag carefully according to the ideas. carefully even accounts wa
29125,Customer#000029125,177825.906,2178.66,CHINA,PqXtFP BAtoge,28-289-573-1802,e ideas haggle carefully. bold accounts are slyly. furiously final frets about the blithely reg
1103,Customer#000001103,177812.2444,4878.1,MOZAMBIQUE,HP2 LsNrx9,26-307-423-8860,usual pinto beans. quickly regular accounts would sleep ruthlessly
107429,Customer#000107429,177796.506,5734.57,SAUDI ARABIA,VM0wPnAQH2z0BGcE4sacf79i9vadnWGcZ1,30-688-595-3914,"ans sleep furiously. ironic, regular packages boost furiously: quickly express deposits u"
68410,Customer#000068410,177761.4983,-160.58,BRAZIL,h 0dseBPfsuwxYZLFpFeD4HVwdGQbkDf,12-618-451-5754," accounts sleep ironic, quiet deposits. packages use quickly furiously regular excuses. quickly special foxes de"
149863,Customer#000149863,177745.4062,8486.63,BRAZIL,53F3oIahnDe2jtR tKM7UDXBna1nZP5pPe oV,12-843-885-3568,sleep blithely against the furiously silent packages. slowly unusual courts eat final foxes. quickly silent 
103442,Customer#000103442,177743.518,7415.26,INDIA,"EvBoMBL2AOiTFS4Y8ytSYXuLH,iqg",18-654-166-1695, alongside of the fluffily final pinto beans cajole fluffily after the pending platelets. pending accounts sleep 
69500,Customer#000069500,177741.1157,7834.34,ALGERIA,kgoH4PYzly8E,10-244-995-2630, carefully ironic asymptotes across the carefully regular accounts poach furious
96023,Customer#000096023,177726.6438,431.13,MOROCCO,fhJVTVJMc5kfnouxbSZfUCMc5IS WtQ7x,25-996-266-6498, regular pains are carefully special
41264,Customer#000041264,177717.5208,7352.49,MOROCCO,"aeEDoDm5xp1qW4,k1McCVZit93",25-913-846-7506,riously slow packages sleep. pending accounts accordin
31877,Customer#000031877,177715.7064,3686.69,BRAZIL,HQfq10XtQj,12-714-780-7002,"ts after the furiously final theodolites wake along the special, final deposits. slyly unusual dolphin"
102136,Customer#000102136,177714.3764,3212.24,IRAQ,"n5IAh6,qy4hdMsGw4kZfhgF8Q",21-624-407-6984,es-- slyly express deposits nag. unusual packages boost! blithely i
40450,Customer#000040450,177678.1587,2008.81,IRAN,"EKLu1kZLiQQB,Vi7fJl2",20-285-775-1948,foxes. blithely bold instructions mai
20350,Customer#000020350,177673.2245,9686.46,ALGERIA,EfBBZJrp5a1A0qfxcWdSpvlPE1PCSJ4mg,10-605-255-7790,"y regular packages. final, bold instructions w"
20194,Customer#000020194,177673.003,1327.63,UNITED KINGDOM,k46Js7rnWcNAg4VB OwPUyg7jXdW9nn,33-506-798-6469,. bold pinto beans are carefully quickly stealthy requests. slyly ironic deposits across the blith
118792,Customer#000118792,177650.1551,8799.99,MOROCCO,jFYyNhbLJW,25-932-605-7624,lites need to boost. regular foxes thrash according to the carefully final packages. sp
5468,Customer#000005468,177635.7602,4899.74,SAUDI ARABIA,5wUT9lln4Y5Wzb5ZGM6vUEkyHqm8uEWqQyC5dN,30-203-561-4826,"ost. ironic, bold theodolites boost carefully quickly regular excuses. quickly"
45820,Customer#000045820,177629.6511,7997.44,PERU,"angaRdNNe,EQvV5rM1,4GOpF31HivPjB",27-556-766-5378,attainments haggle always carefully express dolphins. slyly
48499,Customer#000048499,177619.5302,3203.97,SAUDI ARABIA,",upQtUNqSMm0Jtgb",30-634-474-7872,counts. furiously enticing theodolites are blithely
131096,Customer#000131096,177603.5334,3503.39,UNITED KINGDOM,ys97MNcC1c8SdtWajbzQYklH,33-384-627-4913, carefully special requests. packages through the theodolites cajole beneath the furiously final deposits. bol
16268,Customer#000016268,177602.7376,294.54,FRANCE,",eRkMACqJpDtig",16-739-800-6239,ts. bold sentiments alongside of the furiously final foxes haggle blithely f
44369,Customer#000044369,177599.3032,6720.72,ALGERIA,UrfGmg4ByQBO,10-600-147-1659,ents. blithely final ideas along
120019,Customer#000120019,177545.2656,7337.09,IRAN,pOpAw5I7rZ7Xg44VtrXWkAchV2,20-168-483-7289,e the accounts haggle blithely unusual instructions. courts sleep furiously along
93008,Customer#000093008,177524.1784,3017.92,JAPAN,RbZNNrYrDCLew6H2Y4VvGpTFcw8w1hrJotx6,22-600-512-2828,cies haggle furiously regular requests. fluffily final packages kindle. express accounts sleep furiously about the 
92360,Customer#000092360,177518.6976,-539.26,RUSSIA,f1xoE2vc7AFlHv47lIPuOz5Hz,32-833-477-3013,blithely final deposits engage blithely. blithely regular ideas haggle always. final courts sleep slyly
126424,Customer#000126424,177513.464,1657.41,JORDAN,21pC6N1uqizqD3Am,23-508-711-8745,lites haggle slyly regular packages. slyly ironic theodolites haggle c
2204,Customer#000002204,177510.2575,3898.31,JAPAN,HrF uyZd3JcMxbfLD,22-553-929-9161,ounts; quickly special pinto beans wake stealthily pending accounts. furiously final depen
91252,Customer#000091252,177508.7714,6546.05,ETHIOPIA,"rjiMFwNIYPauF3Wgdn6,dBqTvlxCgo ",15-213-138-5843,"use ironic, ironic accounts. express dugouts nag furiously carefully regular asymptotes. ev"
84584,Customer#000084584,177479.5972,3895.49,SAUDI ARABIA,hF9bKsVYlpn60RnWN6kBSQE4FQk08HP4vd,30-757-758-3530,nts mold slyly ironic accounts. blithely ironic ideas at the quickly reg
55252,Customer#000055252,177471.592,1699.23,JORDAN,"tY A,rgadA5Nx0zbaECv fKEzo3zQAz e8h",23-172-622-3258,uickly ironic pains. blithely special packages according to the fur
117422,Customer#000117422,177464.4646,5699.96,JAPAN,"08yWsmOzZlO63Hv5XJzDzrBW,NagEXcg3lQJ",22-233-870-7736,bout the requests was blithely furiously final pinto beans. carefully regular fox
23623,Customer#000023623,177456.344,6448.33,INDIA,"VOcuwhamRqsIyQQw2cJ,y",18-461-743-1275,slyly after the regular deposits. carefully sp
130267,Customer#000130267,177450.2588,-84.85,IRAN,MSQXtCAaCk3frdUcieGPHXdP2AcXVuibem8pT,20-344-615-5247,riously bold platelets. slyly even accounts sleep above the carefully blithe foxes. final excuse
82435,Customer#000082435,177442.8879,5909.02,CHINA,"If,aXbMTBE4lV5zrlNoAtQqag8",28-548-310-3160, wake at the furiously even excuses. requests wake blithely ironic ho
94540,Customer#000094540,177442.6395,5231.52,BRAZIL,Dl28SuHZtvQVgWUsJcoVQNTQD5gIlvEksuY7,12-847-786-9383,"s. final accounts integrate slyly alongside of the ironic, regular reque"
100690,Customer#000100690,177441.5191,5943.35,ROMANIA,KlrTjKlGj7D,29-486-866-8185,ests cajole. slyly regular pinto beans poach furiously carefully pending instructions. requ
101452,Customer#000101452,177440.1054,5041.1,VIETNAM,"3,qgSvxBuU7dCmjhkBhnqKmAe4RYROQZ1GC",31-110-905-7593,"o x-ray blithely slyly regular theodolites. final, final foxes about the instructions are quic"
61628,Customer#000061628,177424.0459,9096.95,CHINA,dOHV40AVajDddtnORSTRHWo,28-423-830-3657," fluffily ironic dependencies. silent, ironic accounts dazzle busily spec"
15851,Customer#000015851,177418.578,7773.01,INDONESIA,KGU1oXPcjr Lydfsw1zIPULw89ouakagoKa88W9w,19-588-716-4726,egular pinto beans serve slyly accounts. carefully bold asymptotes wake carefully. quickly unusual deposits use 
109378,Customer#000109378,177397.5167,2365.65,JAPAN,7L9FRpJVBSDsL7diCI3,22-721-622-8849,"ronic, bold accounts use furiously about the daringly pen"
137315,Customer#000137315,177372.5826,2573.22,EGYPT,"KOkJdOnuq0WiWtDZmCZaCd3i1p,F9",14-115-896-5228,onic excuses. slyly bold accounts sleep carefully alongside of the final accounts. slow 
1333,Customer#000001333,177362.6443,1330.85,BRAZIL,DRCUFHtYg2Ll1YO9uVFtma2xLfZIZN,12-154-975-6824,its cajole slyly about the carefully silent accounts. slyly regular instructio
138277,Customer#000138277,177361.2372,3512.73,ARGENTINA,mleehKC7mJJ6,11-276-970-1611, packages nag express deposits. final accounts wake against the final accounts. slyly unusual ideas 
86966,Customer#000086966,177346.3764,-25.24,ROMANIA,"JF4PvBqMQz,Y14ZJFZwk705Ew",29-321-110-7879,"en, silent requests after the blithely ironic foxes affix quietly before the bold courts. regula"
2879,Customer#000002879,177345.1712,4883.3,ARGENTINA,UGKBOVNNP3v,11-645-765-4279," integrate quickly. requests sleep carefully across the bold, final accounts. exp"
138925,Customer#000138925,177333.4298,-989.38,PERU,7NvybXzw8gF2ZuFLVHRFbGUd3jsT SBO,27-870-291-4484,ts across the unusual hockey players impress about the instructions. regular ideas haggle fluffily blithely regula
117562,Customer#000117562,177322.8296,5764.38,ALGERIA,"OKCyxUZUOaV0O,4UcQIdbHeJZoYOj",10-231-945-7520,lyly. regular deposits integrate at the ideas. fina
127402,Customer#000127402,177308.765,4524.14,ETHIOPIA,HgmkthiWxaY3VnjeOBgGiVlYl1VX4wquD,15-373-357-1859,ully bold deposits. furiously final foxes sleep slyly. instructions alongside of the carefully ironic foxes
129412,Customer#000129412,177261.5706,1314.06,UNITED STATES,x1ZslrL2 FMpWfvhmJTfgJrjUk,34-804-483-4127,p. even theodolites wake ironic packages! 
37537,Customer#000037537,177238.9634,8382.12,BRAZIL,VaAPuA4kd24lZhR60h7Fn1O1qqPFYdNS,12-236-336-5191,ickly boldly special foxes. qu
117490,Customer#000117490,177236.822,3373.32,BRAZIL,"xtqZlvQ,mUToV",12-814-466-8566,platelets! slyly even requests nag blithely bold requests. carefully unusual deposits outside the pending pac
16940,Customer#000016940,177234.1479,580.38,BRAZIL,2k1iW9mSmUabpwzXS1OfZ,12-839-789-7315,ns use. express frets must use carefully against the carefully unusual sheaves. final pinto bean
148261,Customer#000148261,177232.7411,151.71,RUSSIA,"V4LSKzYpNpyFP,3eifvIRSVBBqoy",32-671-549-8942,"ven theodolites wake quickly along the daring, ironic "
62725,Customer#000062725,177224.7035,4770.32,INDONESIA,o5aVGIWaJQDk6UKWUlGW,19-721-886-6324,ng the final packages: carefully pending deposits hinder. slyly furious accounts
93788,Customer#000093788,177222.5204,6617.27,JORDAN,9 xl4o0qxLb2qP,23-545-740-4833, ironic theodolites wake bold deposits. carefully final courts solve
99961,Customer#000099961,177215.7536,2181.61,INDIA,FtszJqzO7uEZnOjCE3uoYN gYaN4K,18-946-768-6390,. final Tiresias might boost furiou
65911,Customer#000065911,177199.9556,-330.54,ETHIOPIA,uHiOYoXvNDjmEyAUCxoI9a,15-112-650-4817,excuses haggle boldly blithely even ideas. ironic pinto bea
28433,Customer#000028433,177196.5606,-430.22,IRAQ,"0nc2,k2JWoE8 RFUuqbv0eEnJ81t93DAkzCP,COH",21-295-487-3130,ully regular theodolites above the furiously regular platelets haggle furiously fin
65306,Customer#000065306,177193.096,4063.93,MOZAMBIQUE,w2WYp5qgrkY0MM1,26-195-380-2871, outside the silent packages. instructions nag slyly. carefully pending packages nag. slyly even packages wake flu
56417,Customer#000056417,177166.6484,7345.8,UNITED STATES,"K3mvq,xKptIz6hjgEchLMbBfPmvvP",34-558-953-6774,kages wake. carefully regular epitaphs sleep:
2494,Customer#000002494,177165.7618,4131.33,FRANCE,"6N4Q7Jl,V21EwfhiHQ40rJ1LR",16-698-262-5779,bold ideas. blithely bold theodolites haggle thinly quickly ironic requests. fluffily pending orbits boos
66352,Customer#000066352,177165.1633,6920.09,UNITED KINGDOM,YdhONHUFJQm,33-179-783-3502, accounts sleep thinly among 
78737,Customer#000078737,177133.19,-644.25,INDONESIA,IMQJrCsiHEBuqwIPIr9rHI,19-739-766-5830,y across the quickly even accounts. quickly un
75730,Customer#000075730,177118.9655,7917.94,UNITED STATES,"BjUy0A aSbT8cU3qQLyvS2s6yu,OJ8vPynY",34-511-340-4746, fluffily ironic theodolites sleep along the requests. bold requests are quickly. accounts haggle 
31666,Customer#000031666,177111.362,7013.62,KENYA,"P c115ppdxbP975v2BypBipObnhyRAZ,,xkdwVIH",24-378-483-5335,gside of the carefully regular accounts nag blithely exp
56710,Customer#000056710,177104.2114,2081.76,INDIA,N5j28YtjzjiBvdsRVZ rvOf7dNHp7Fbo2JYlKr,18-216-962-1720, bold dolphins cajole quickly against the carefully silent
31651,Customer#000031651,177102.897,5536.87,EGYPT,qpSQOwDPB6mXU7Y7Rp1CkThFxzku,14-815-182-1250,quests cajole carefully slyly final ideas. carefully final theodolites boost. slyly even packages haggle quickly
132772,Customer#000132772,177100.2492,7554.15,IRAN,H22Cmcvg9 MlM8WbLclXN,20-595-186-8140,s. even ideas doze carefully. quickly ironic theodolites nag among the asymptotes. waters sleep blithe
19489,Customer#000019489,177099.803,7180.3,BRAZIL,UeyIgk0STAelRPR000DL4C3o,12-642-390-9185,"iet, even theodolites nag fluffily against the express requests. slyly silent requests unwind. blithely special pint"
69277,Customer#000069277,177092.1582,3932.86,INDONESIA,"ef9BGh2,3JawKuoCnD",19-703-156-9450,ges sleep. furiously special pinto be
16886,Customer#000016886,177085.3568,3553.88,CHINA,KHdYUyxwoV,28-544-210-4907,refully final requests. furiously unusual courts detect always slyly 
27034,Customer#000027034,177084.4685,2265.73,INDIA,uCXgtDRzud1uupkL5vgJtyykGz6,18-586-291-4219,enticingly against the fluffily ironic pinto beans. slyly silent requests sleep closely silent deposit
73727,Customer#000073727,177069.2391,3611.36,GERMANY,2OaGt6fwwOlqtMsQ,17-772-991-8950,"kly final, pending accounts: carefully ironic packages use. slyly unusual deposits use carefully. carefully bold re"
7543,Customer#000007543,177065.9958,5109.56,KENYA,PjQpZ10FZM9IG7YTjtB,24-197-368-5554,olphins. foxes cajole fluffily. idly regular requests on the 
80555,Customer#000080555,177032.514,4765.15,MOROCCO,RamNG28YrN0Lbhb7CF dqZ6NnXhM5DP,25-623-417-1516, requests cajole furiously. quickly final packages sleep. fluffily final pa
120748,Customer#000120748,177027.6381,-818.61,BRAZIL,"kU4xs,LEcNGq2Ho",12-194-512-5232,quickly even foxes cajole even accounts. blithely final dependenc
130285,Customer#000130285,177000.672,6461.11,MOZAMBIQUE,eZDdLsMH2ebgI,26-230-112-1835,uctions. quickly final excuses along the furiously q
39152,Customer#000039152,176998.2465,1259.3,CHINA,"sN4xXejrLhYAkh4f2YRwzPmm,jl3",28-866-352-3391,uses. blithely ironic deposits 
50144,Customer#000050144,176996.7002,292.86,ROMANIA,zRiTKz3PuDGNiTOXCXe4z9uiMsGuGETu 5,29-271-619-8491,"ven, bold requests boost blithely. even requests wake fluffily quickly special ideas. express acco"
46837,Customer#000046837,176984.648,9248.54,ALGERIA,MwJM8aUwIVRH5p6kE5,10-824-357-8489,ly. sly theodolites engage quickly ironic deposits. final requests at the quickly express she
13007,Customer#000013007,176978.4786,281.11,CANADA,4CGNGADyqadA,13-322-482-4729, regular accounts are carefully about the furiously unusual foxes. quickly bold deposits sleep quickly arou
136075,Customer#000136075,176977.0926,7496.81,EGYPT,QthUqu0MpRUQOkDtueVLkUyKa,14-864-616-8699,! theodolites sleep about the blithely special excuses. slyly final deposits use. 
