c_custkey,c_name,revenue,c_acctbal,n_name,c_address,c_phone,c_comment
105560,Customer#000105560,220689.5965,2208.03,MOROCCO,GnuJlM9rEv5C pS0,25-753-989-6308,y unusual deposits haggle slyly warhorses. furiously regula
22504,Customer#000022504,220665.0493,3603.61,BRAZIL,"HEMyy,GYsqFzFbHf5WkG2,sC3D",12-363-851-1818,s. even requests wake fluffily according to the real
139837,Customer#000139837,220653.4774,8548.5,JAPAN,LbvogSb7AerRW1PcnicD4BaFNGfl,22-147-406-6479,ickly along the regular dependencies. blithely even 
138376,Customer#000138376,220632.2133,870.2,MOROCCO,"tS,FLx4YEGZiL mp9",25-612-221-9953,"es. quickly even dinos across the even, pending requests boost slyly a"
127631,Customer#000127631,220629.8035,7140.78,MOROCCO,"Pywu,V7oP bv7G",25-489-211-8581,uickly final deposits wake boldly final deposits. fluffy packages again
118240,Customer#000118240,220614.2454,1873.76,ETHIOPIA,bGk9pi9mkvxpy,15-877-910-8371,ffily express foxes? quickly final packages sleep slyly. regular accounts are carefully bold pack
104924,Customer#000104924,220605.321,4488.98,ALGERIA,"651MljnxiWxWLSX,jvioxVWsvX",10-992-259-3788,thely against the pending accounts. silent requests 
112342,Customer#000112342,220561.5082,6702.3,SAUDI ARABIA,Sqx2QDhomEwS,30-180-856-5491,"nts. fluffily unusual sauternes wake above the ideas. bold, final packages"
5948,Customer#000005948,220550.5164,7814.37,JAPAN,bMQfDAl7MnjoPYyCLr6ox6Yz1k7V29KCmG,22-624-658-3864, furiously regular instructions haggle slyly special theodolites. quickly final packages 
145312,Customer#000145312,220532.4894,4469.24,UNITED KINGDOM,bVD9UYj6miOtyj,33-605-717-8626,the blithely final ideas. quickly ironic accounts solve quickly final pack
39604,Customer#000039604,220505.5552,2785.04,ALGERIA,OEU8L9RisMVq9pYBRXTmrCCP5pKxfY,10-819-154-4262,"among the regular foxes are final requests. express, final deposits shall sleep ca"
98242,Customer#000098242,220441.5025,4401.95,EGYPT,qDCdqCU yJzjo8VA3SBJucg4v1qW,14-540-195-1778,"ke furiously. final, unusual instructions kindle. fluffily unusual packages along the slyly fi"
88567,Customer#000088567,220415.8704,7220.65,EGYPT,rstte7kjvqVO89iSHUDtDvR8wj3HuPzxp2Cq,14-656-716-3759,riously. final platelets along the furiously final notornis haggle blithely alongside of the dependencies. caref
69736,Customer#000069736,220396.3581,2344.76,JORDAN,"SP3KSadNlC7hwO9opIuPip zHG JFLm,z",23-937-388-9091,ular packages wake fluffily furiously special packages: final dependencies ha
138433,Customer#000138433,220394.6746,8536.98,KENYA,",yXkd2I9DSmqichGF4SMvDzFQimwOV",24-460-493-9047,s after the pending instructions detec
21131,Customer#000021131,220386.026,3517.03,ROMANIA,m1AnQUA5W22,29-865-493-5916,ges. final asymptotes haggle slyly around the 
38726,Customer#000038726,220366.807,642.18,MOZAMBIQUE,4nTBsrpOqBAjsK8uGpNyYtEQxB3,26-573-417-6494,ly regular asymptotes above the express deposits use slyly theodolites. regular ideas cajole carefully except the 
82814,Customer#000082814,220308.4913,2885.63,ROMANIA,n0WNVEgtAi7AYBFGDtQtJPBU2,29-316-948-2780,y against the pending requests. 
38182,Customer#000038182,220301.3888,9688.45,PERU,zFcxEwyV4dDvXD5g,27-741-169-5482,yly? ideas haggle about the requests. courts detect carefully. slyly iro
63691,Customer#000063691,220299.5187,6006.36,ALGERIA,F252r3rYUZTMbMBYWpcZ4jjKGus,10-620-510-1913,equests nag idly slyly stealthy dependencies. slyly unusu
137851,Customer#000137851,220297.8006,8650.18,UNITED STATES,yGZjw0LqMusiRC3vZzxlmJLJwSptYnGGNPcw3GE,34-730-360-3933,ld accounts? furiously careful accounts sleep requests. furiously even instructions doubt s
99575,Customer#000099575,220281.9983,4580.21,ALGERIA,"olCm5BsuOQRLF0xDT1uR80,",10-394-239-6553,ongside of the furiously bold foxes. quickly ironic platelets cajole. qui
50131,Customer#000050131,220273.8024,-28.8,MOROCCO,"OhzgQEoqwd,l,LVgfFanAAdqLSV8BOnGq",25-528-579-7613,es are. blithely silent requests breach carefully furiously 
65354,Customer#000065354,220246.9656,6239.76,FRANCE,"Q5XXOcfy88,D2nUoMsRhfVFYMXyBfVnQ jnQqU",16-421-242-6373, express deposits among the blithely final asymptotes thrash according to the closely regular packages. slyly regul
84706,Customer#000084706,220157.9404,-428.38,CHINA,sxY96HcoWxqXH,28-281-728-7369,es? packages solve quickly idl
87835,Customer#000087835,220129.402,1009.04,UNITED STATES,rmYqIXHeA2a9YS,34-719-965-4000,nstructions boost blithely quickly regular multipliers. fluffily quiet packages are slyly regular foxes? requ
37009,Customer#000037009,220128.969,1312.18,VIETNAM,"J D,O0q6TbFhoqUGA8tZE2xVkU7YVizLz9TxFz",31-404-814-1321,ent platelets. fluffily special accounts are across the furiously
90211,Customer#000090211,220113.169,3294.25,IRAN,NTiuxsq0Nqk,20-604-331-7116,counts wake furiously after the blithely pending instructions. regular requests doze fluffily alongside o
147566,Customer#000147566,220112.4902,8713.74,UNITED STATES,20hj9BzxlyVpdv2sjeUh56l,34-808-336-7643, packages integrate Tiresias. furiously even courts use quickly. furiously unusual accounts boost blithely sile
93392,Customer#000093392,220105.2676,1531.48,INDONESIA,Fo4KppNCDnJOyD,19-892-676-3152,"refully: ironic, even excuses nag pending, ironic dependencies. regular, express dinos cajole slyly even pla"
66166,Customer#000066166,220080.1846,9092.36,ALGERIA,BQlidJHK bMW8Fu43agc DFZBdp5JiDewa4eRy,10-136-824-1195,ly regular foxes snooze carefully. requests sleep. furiously special pinto beans sleep slyly along the
110917,Customer#000110917,220045.7526,2475.43,BRAZIL,swVvme7tYm,12-590-620-1106,old instructions nag against the exc
1130,Customer#000001130,220034.297,9519.36,RUSSIA,"V,ss qBl3Hxjstw05cPjYJSfJ3PcQ9jnVSM",32-503-721-8203, the furiously ironic theodolites cajole furiously ironic pinto beans. accounts mold. carefully unusu
86224,Customer#000086224,219988.3552,8227.33,FRANCE,QApe Wewy17GJZbRjWi6PmolkIuhKVWOnnk2T6J5,16-460-607-5034,"ly express pinto beans cajole against the final, final dugouts. careful"
124321,Customer#000124321,219985.7637,1336.15,MOROCCO,86uuzYFtMmcGYBn3,25-263-259-9137,uffily along the blithely express dependencies. ironic accounts wake furiously. q
67741,Customer#000067741,219973.3043,4205.78,GERMANY,"Qu9R,iO0P v7sZmlgP9",17-505-361-4996,y. slyly final deposits cajole against the regular accounts. carefully silent
55060,Customer#000055060,219967.32,4247.05,IRAN,DR0WHQxctYGBb5ZTDsF2AfN6pnPrP,20-881-927-4627,ously pinto beans: slyly ironic requests above the blit
119072,Customer#000119072,219963.8812,4976.83,JORDAN,iDj7NNQTOs oPjZ5pyx6rYCeh6 QvnansGEVr8A,23-248-411-8109,ic pinto beans wake daringly above the quickly ironic requests. slyly unusual deposits wake ironic deposits.
103915,Customer#000103915,219946.9175,7800.44,RUSSIA,3GmTY5z6aq1KDYiwmjkT,32-427-704-6474,"y unusual accounts. final dolphins cajole. silent, spec"
89147,Customer#000089147,219897.4337,6588.08,ETHIOPIA,e7GARQwTsvPZQXpe254UVyd6u5GafMnmVW5v18oT,15-385-914-5111,efully. carefully ruthless packages haggle quickly blithely regular platelets. carefully special theodolites
132094,Customer#000132094,219895.9188,4401.78,IRAQ,r0OQc6gRA3lyZ98x9E5PhC5UQeje,21-327-777-6454,carefully brave dolphins nag about the slyly pending accounts. carefully even i
93050,Customer#000093050,219872.8864,-598.57,UNITED STATES,"OZPUVe,q8DabjCWIHqsd0UhCxYOgbi",34-506-902-3333,lly across the furious platelets. bold requests wake fluffily. slyly even courts use across the sl
104986,Customer#000104986,219865.0034,9592.11,ALGERIA,ucfNEkOmP7epYf6F,10-297-712-5795,al accounts are requests. furiously silent
1153,Customer#000001153,219833.8139,6244.03,CANADA,"92kXgfHZLeKTkvwj10B2UEkf9,d7UmFdHm",13-319-420-5160,cajole quickly across the requests. final deposits are. quickly pending packages wake among the 
97526,Customer#000097526,219813.2789,2129.01,IRAN,bnQ61hfqCE2iyrHGEL7O54hUVTQ7LkHKl,20-227-436-3220,uffily special packages was exp
149995,Customer#000149995,219764.2314,6103.74,IRAN,cwmJNGqynFrHdfbP0fl8NDup0izCXyFjzR,20-743-338-6282,unts. carefully express deposits are. ironic instru
8218,Customer#000008218,219733.7158,4650.31,CHINA,a9AxRYg9xHwu,28-496-133-6876,"ly pending pinto beans. regular, ev"
81250,Customer#000081250,219727.7699,2608.74,ARGENTINA,DMpjl5GSlq5 ifALH3kiPmtnhCokuC3ZdWazvz,11-386-996-3526,ackages. furiously brave asymptotes ca
87520,Customer#000087520,219727.607,3959.14,UNITED KINGDOM,"M KXgDywM,dUBoyMeWdH 0 YX",33-212-678-8474,ly brave excuses cajole dependencies: blithely ironic accounts are ca
73975,Customer#000073975,219690.3749,1859.29,GERMANY,Rwkqp2UY0flueY64GZzTurwvL4,17-576-866-4777,cross the slowly regular excuse
19018,Customer#000019018,219685.5649,7076.79,RUSSIA,axjhK4FEsEM,32-414-766-8632,latelets wake slyly regular platelets. slyly express packages boost above the slyly unusual i
137983,Customer#000137983,219599.5002,6446.0,JAPAN,Kp8lOXJvhN,22-518-644-1181,fully even dinos across the ideas sleep ironic foxes. slyly ironic pinto beans 
96475,Customer#000096475,219582.2136,8548.71,ALGERIA,"6LKTnFD,3SzufXUwOy4WHh4",10-231-898-1640,arefully ironic excuses haggle
53762,Customer#000053762,219579.5838,593.86,ETHIOPIA,MI6oemXsbsxNIt3x,15-827-961-5526,"ular deposits. unusual, ironic pinto beans wake besides the even foxes. fluffily unusual depende"
139040,Customer#000139040,219575.6256,9981.34,INDIA,"XPZc6i507WfOHBGB14,,rA0V95IAKwe,xmM",18-152-905-4538,s are slyly pending requests. quietly silent packages above the carefully quick foxes cajole fluffily about t
61948,Customer#000061948,219543.2412,2014.59,EGYPT,KlUUFF1X0askpjXN08,14-192-858-6373,inally around the closely express requests. fluffily pending ideas cajole carefully. even instructions pri
64924,Customer#000064924,219542.1844,-88.41,EGYPT,HkwFu1MreH,14-932-157-3105," sleep carefully blithely even instructions. blithely bold multipliers snooze. even, unusual instruc"
115474,Customer#000115474,219539.1466,8074.83,PERU,"o48RNfBT0 lV3f 8GbcK,AIdDcp",27-772-138-6957,ously deposits. carefully bold instructions haggle slyly along the carefully 
14587,Customer#000014587,219532.7317,7886.79,JAPAN,lwdl DTCdZkj,22-772-589-9182,ys regular dependencies cajole
52954,Customer#000052954,219518.9387,4390.31,ARGENTINA,d 5geaKBAy3NFv1cTZrzkzot9U,11-705-651-9606,"ithely unusual, final asymptotes. quickly fi"
101464,Customer#000101464,219514.4422,952.68,BRAZIL,x2FEpKsWua9gSd0eK,12-455-991-1742,ly regular pinto beans. blithely
25876,Customer#000025876,219510.5987,7461.09,IRAN, 91olNTRlmC3X0663orwvyn8QUCytDKX,20-468-926-5372,refully bold pinto beans use furiously against t
97457,Customer#000097457,219455.3167,-98.46,IRAN,g2R LqraFrA1 ot8rtstAh1O,20-911-390-9088,uriously special instructions haggle slyly according to the final
128044,Customer#000128044,219446.6492,9984.95,BRAZIL,oRTws8jgM0treK6vFbRrkK4,12-599-130-2533,carefully ironic deposits cajole fluffily besides the accounts. quickly regular requests are. s
107411,Customer#000107411,219442.2172,8643.99,ROMANIA,",GP qVzb8XIf4k8u3TBdwqpash3,nJO7RJslwX6",29-328-882-8692,y across the blithely ironic accounts. slyly pending accounts use-- furiously express depos
15470,Customer#000015470,219424.1379,4554.75,UNITED KINGDOM,5TNyoprAupOUZRJ,33-475-114-6221,tructions cajole slyly across the furiously unusual excuses. requests may sleep slyly accounts. fluffily speci
26380,Customer#000026380,219410.0758,9518.17,ETHIOPIA,Dk 83Oq VZa,15-342-450-3223,"nic, even ideas: final ideas sleep carefully regular accounts. furiously even excuses wake furiously. furiously even"
69607,Customer#000069607,219400.8245,9705.01,INDONESIA,OXYwkuyGHtdMEt0bhV3,19-271-557-6851, sublate carefully. final theodolites detect along the furiously final requests
72047,Customer#000072047,219368.9146,7525.1,ALGERIA,"SGebeUoyYBZOUhFxQ, 3LS0TD7NM",10-939-463-2779,ole carefully furiously express instructions. fluffily blithe accounts wake evenly ex
54340,Customer#000054340,219328.6758,8671.45,RUSSIA,"xdwOaAJ,frtJxD5edJLlu7kRIETTsi90Auw7Z87",32-394-646-7364, express requests. accounts x-ray furiously accounts. fur
11845,Customer#000011845,219326.3012,1708.65,MOROCCO,nIIu5 1AQ4SuY,25-315-271-2552,riously final foxes. final requests
106672,Customer#000106672,219322.9869,1007.22,GERMANY, 2N8NOy0dw91O9THlNPky0ufNN7vhXrqT3kVkAj7,17-580-820-6051,y ironic theodolites are slyly carefully special requests. even excuses affix quickly. fina
149233,Customer#000149233,219279.0457,3876.11,BRAZIL,QDFookD8AQqdmYFi2,12-216-154-7945,"ckly throughout the furiously final accounts. special, pending excus"
144416,Customer#000144416,219260.739,8755.92,JAPAN,",3nq,NqruzzcpNbPmLRu,LSkY",22-388-765-2022,"ickly slyly ironic pinto beans. regular, close deposits wake carefully daring deposits. final excuses across th"
10294,Customer#000010294,219246.5097,6047.09,GERMANY,3TLwFmRh32Vio4G0pg8b8E,17-218-390-3130,e unusual decoys print fluffily above the quickly ironic epitaphs. bli
128545,Customer#000128545,219242.9634,3325.34,IRAN,p9NolqO2pvzPcKEYDXfFR1DY,20-192-316-1233,ggle above the special foxes. foxes sleep carefully. furiously ironic pinto beans dete
61849,Customer#000061849,219226.4785,9949.09,SAUDI ARABIA,eXS8Zk3GqcYlQvLZHrMSd00ym94R,30-640-902-3883,ole. slyly regular pinto beans wake atop the quickly regular dolphins. slyly even packages a
74092,Customer#000074092,219165.4985,3555.51,ARGENTINA,"Grb7TkHhbAL7fjPRX,CCwt6bUOOJdisW ,joyS",11-752-767-4370,"the final, final pinto beans. car"
88225,Customer#000088225,219162.7843,9689.81,MOROCCO,Y14Cyb1uj0DO7LTO1,25-645-350-7485,ggle until the blithely special packages. bold requests eat carefully even ideas. carefu
99491,Customer#000099491,219103.2478,7971.9,JAPAN,zwX0McKaiKkpK1caKy5t4F,22-660-939-4252,across the furiously pending instructions cajole slyly according to the blithely special inst
28141,Customer#000028141,219089.3272,3694.91,RUSSIA,"QkLS8O,KOER,r1llHtvHotCJV72lXCdeu",32-742-790-2790,lithely furiously silent excus
80131,Customer#000080131,219086.8572,6113.26,KENYA,KBc1gwxglFmMeBPkP1Mz Uhkwfv DILU76U,24-712-233-9063,nic dependencies haggle blithely. blithely ironic pac
49981,Customer#000049981,219080.482,122.75,CANADA,Ioe7DJzVi1H7,13-970-262-6874,"quests. ironic, unusual instructions nag. bold"
19996,Customer#000019996,219075.8379,560.08,JORDAN,cgnQ143sI 3uGwoqrySIg,23-355-279-2501,uses nag slyly according to the slyly 
71114,Customer#000071114,219065.7388,7213.03,UNITED STATES,4e6VieznSmKz 9BdtCvrDXDNbS7bvvq00yOSo,34-359-225-8091,ickly thin foxes cajole furiously. furiously ir
43721,Customer#000043721,219042.9031,8908.12,INDONESIA,uex2Ojkyzq3019,19-481-365-6503,es across the bold deposits affix quickly according to the ironic accounts. fluffily final requests sleep somet
146002,Customer#000146002,219038.3138,7221.48,IRAQ,PC dXe4lcgLp7LlT,21-985-753-9991," even pinto beans. special, final instructions haggle furi"
88382,Customer#000088382,219021.8688,5992.4,ROMANIA,"o1Z5Xe4vy3N,cclfi4ESBmk 1GrWs",29-516-777-3445,y regular theodolites. blithely ironic dependencies haggle slyly express pinto beans. fluffily pen
144490,Customer#000144490,219021.8416,-973.63,RUSSIA,u5oUuZb7 Ig prBUS1nAoBYH2uMF IM,32-295-860-1822,"cajole carefully. blithely ironic notornis boost slyly. pending, bold requests maintain blithely"
81902,Customer#000081902,219009.8886,552.51,BRAZIL," e4PAPwf2cGjPSwX7t9yWBi,wDjHKcQ",12-270-804-3187,bold foxes. deposits will have to boost carefully above the bold deposits. en
49057,Customer#000049057,219006.6248,5443.17,EGYPT,dBPXKj2uod2,14-313-788-8064,requests nag across the ironic instructions. furiously final dependencies sleep blithely since the slyly regular
59138,Customer#000059138,219002.7924,3171.45,EGYPT,"35LDYil,EozsJRV4 cvUGfmsKQ9MlYsZfvvZJ",14-968-286-3057,sly according to the blithely ironic accoun
126092,Customer#000126092,218972.3955,7498.77,CHINA,"yCT9Sb6pO4S,A3kFI",28-622-547-5687,requests. slyly ironic frets use slyly. carefully pending packages are about the unusual pinto beans. ir
68707,Customer#000068707,218956.3322,5862.76,CANADA,"jKG2CZUkHM2N6BKScZZ,N2A0N4,Z,Qey QQ",13-590-678-5083,ly unusual packages. carefully regular pinto beans run fluffily among the final packages: slyly unu
60746,Customer#000060746,218937.5171,8535.54,UNITED STATES,"cwi4ES66nAuAR4kuiFq6shon3hqdCL6aJN8H,sS,",34-633-717-8016, are regular requests. furiously regular packages along the fu
115675,Customer#000115675,218933.5922,7057.04,JORDAN,xb9ni5LMGWvGamA,23-902-862-7989,theodolites play furiously fluffily ir
134329,Customer#000134329,218931.2689,1887.43,GERMANY,pIF3sOUR47Be4JcgSkolCRUeCgcQVVDRABK2 I,17-390-350-3142, the furiously ironic platelets. unusual dolphins believe carefully? slyly busy gifts can are above the qui
113476,Customer#000113476,218910.8233,6141.34,JORDAN,l0rhkoPOaGvB2JzuzbIfOZhQxNb55KnrskvhQlQ,23-799-271-4928,lyly fluffily pending braids. pending 
59717,Customer#000059717,218890.9172,-977.13,UNITED KINGDOM,sBpkSzPZeeQOrj0eC9HKnKr,33-153-623-4655,ernes maintain fluffily excuses. caref
68962,Customer#000068962,218830.3946,2252.71,MOZAMBIQUE,"X,SQsKwT48dCskV ZXAfe3kLSe7txL5",26-356-197-6392," integrate furiously special deposits. bold, ironic deposits thrash carefully furiously unusual packages. bold depos"
28585,Customer#000028585,218820.1118,9097.5,CHINA,"ygmC2oph6Gm9y2XAG5lYn,T6ISgawHPRi",28-977-805-3577,e carefully final accounts. fluffily unusual dolphins boost slyly. furiously bold accounts are carefully. re
107065,Customer#000107065,218816.2418,-222.23,ALGERIA,ampQuFucjosp7NodZGPgKI,10-778-830-3664,ajole quickly across the furiously ironic platelets. deposits affix by the 
131965,Customer#000131965,218803.8752,2882.27,UNITED STATES,iZAJ6MR6RQlHp2kVC8E2MQCn0CnovWPXxTIPpFr,34-930-266-9615,leep against the furiously unusual dependencies. asym
5698,Customer#000005698,218802.9904,3094.94,MOROCCO,ltGyNNwB2MoiJfycBu4feTZZww,25-293-444-2447,thely about the even decoys. fluffily final accounts are against the ironic instructio
66619,Customer#000066619,218759.0652,3205.19,UNITED KINGDOM,xUlHBvoPF6T5cy,33-666-569-7636,ckly final warthogs cajole evenly along th
46798,Customer#000046798,218753.9456,2563.8,JAPAN,zi2kYrBoAoUJiv1NYnL,22-519-605-2436,ses above the even excuses are quickly against the pending ac
34168,Customer#000034168,218644.6374,-700.42,UNITED STATES,zsQ TpvtfhV4x9Oi4h,34-650-440-6713,"even pinto beans are fluffily special, express accounts. carefully pending accounts cajole furio"
48151,Customer#000048151,218629.9257,7858.32,ALGERIA,oiIMoLiSGASbw5yLxd7jtGqMa4BblSg,10-290-267-1843,"ke ironic, ironic packages. quickly express dependencies sublate blithely regular patterns"
30110,Customer#000030110,218626.4592,6483.54,MOROCCO,"Ao,4IlXixUO yQmf,Ka6N870MjFmikwg0Yv35",25-916-624-2326,ns by the blithely express theodolites use slyly quickly
124540,Customer#000124540,218597.0839,4245.94,JORDAN,QzBoeOgbRuF3,23-883-519-6364,finally final requests solve blithely around the slyly final accounts. thin acc
134972,Customer#000134972,218583.2589,6385.6,RUSSIA,"hIq1aVvAcV2Oxb,9n oHynV",32-689-112-5003, sly ideas. unusual accounts above the even platelets cajole blithely platelet
62476,Customer#000062476,218580.4135,3268.58,MOROCCO,iwHcYxkjWg9cOe5dqU MXPjwgrqORkf,25-383-685-8733,lithely ironic asymptotes. pa
60217,Customer#000060217,218580.3792,7868.51,PERU,MIYerJmZLRHY,27-922-412-7917,posits. fluffily careful requests maintain fluffily across the reg
14794,Customer#000014794,218577.2152,-381.8,ALGERIA,"ZqZ245osmETtTQ4nFK,xL3uYFH",10-924-110-1913,"y beyond the even decoys. blithely special packages should nag finally above the bold accounts-- express, i"
89650,Customer#000089650,218567.5912,6575.03,INDIA,c98MB91DhKM67 YuK56mCsQdpwUHe0Z2LL,18-554-983-5018,"o use furiously silent, bold requests. slyly ironic patterns nag. boldly "
72739,Customer#000072739,218567.4063,5321.06,IRAQ,wtc83e8p0t2gZ6iGAB5Ai,21-150-436-2360,"unts along the even, express requests sleep reg"
63176,Customer#000063176,218558.4722,320.19,IRAQ,bUVwJ8nY97S76h8udVu1D7E8s6jiBxAhlfd0,21-509-218-9797,iously ironic requests; deposit
27614,Customer#000027614,218533.2219,2979.21,CANADA,",3HGdtMa0cB",13-527-660-3035,the unusual requests. slyly silent foxes cajole carefully ironic sentiments. bold deposits will wake slyly
51143,Customer#000051143,218520.2802,7714.34,IRAN,"1PDe3eUO,TM3",20-939-779-2901,"onic excuses dazzle across the ironic, even theodolites. slyly blithe pinto beans"
52337,Customer#000052337,218509.8048,5552.51,MOROCCO,NYfv1PrGpQzAotFsxIzaJlD,25-517-368-8807,ly special ideas across the bold deposits are carefully alongside of the quickly even ideas. instruc
124129,Customer#000124129,218445.8605,8176.41,MOZAMBIQUE,jFXi4pH7TbBMqHZNNnG2YIoQbL9eJLd0 6V8,26-156-303-7550," along the unusual, special deposits. furiously silent deposits sleep carefully furiously fina"
90433,Customer#000090433,218440.1648,3733.55,INDIA,dRpepG3FAlvYF7ku4WyF U,18-274-766-3027,s play blithely among the blithely unusual accounts. carefully ironic theodolites cajole along the p
11188,Customer#000011188,218439.1368,9707.79,BRAZIL,zkVHpnGH7xYDKAHY9K1Hvcw6XwvNL,12-324-314-7417,atelets haggle carefully. fluffily final platelets boost across the even pinto beans. blithely regular theodoli
101219,Customer#000101219,218431.7844,4208.81,UNITED STATES,84hKUl7kFGnQ,34-138-617-4856,y final accounts sleep regular accounts-- blithely silent requests affix carefully reg
31123,Customer#000031123,218410.47,1720.49,UNITED STATES,"bajLBxxnSlYdz2,OiEJRF2bujReEAomU",34-104-809-8462,ions wake carefully across th
4396,Customer#000004396,218384.1638,3572.01,IRAN,"4Pk,kOPRN144Arigsey8g,s",20-211-230-7450, deposits. blithely final foxes use blithely busy acco
138701,Customer#000138701,218373.4993,-665.66,FRANCE,U0lBcTlvoA8QHe2scOuy7nam6iXVVAMDI,16-664-474-4692,y unusual platelets are. quickly dogged packages haggle f
67531,Customer#000067531,218368.3346,2531.69,ROMANIA, K05Umfe6jA1w57oI0tQBFfAlrdWPCt25EWlb,29-629-908-7098,dencies. requests boost across the fluffily blithe accounts. excuses nag silently. fluff
38846,Customer#000038846,218332.5906,4903.82,MOZAMBIQUE,3V0hpFtc53ea,26-694-859-9652,y final requests detect regul
89419,Customer#000089419,218329.8519,4954.7,MOROCCO,7LtUfTu5PWQZLbGcH6HuA,25-775-864-6560,"s. furiously unusual instructions are grouches. bold, bold "
121819,Customer#000121819,218290.0148,5125.42,UNITED STATES,JLTWPXK5SqFHL6U32zuuFzM1DI,34-779-826-2904,ending instructions. slyly express dolphins cajole carefully. furiously final requests above the even excuses
66784,Customer#000066784,218274.8326,800.17,IRAQ,IiSMAWPhK9f9zNuj1fGHy3xQdqQDWwq2ywd,21-388-240-8159,cajole fluffily slyly final platelets. pinto beans haggle furiously about the blithely regular requests. furi
128114,Customer#000128114,218252.5367,7029.08,UNITED STATES,hqflcY2Y1u5yl6jyUF0AErG1jkmFPtGuctLChcT2,34-913-777-8670, ideas sleep after the blithely final asymptotes. special ideas nag. quickly even accounts use quickly ab
29221,Customer#000029221,218244.5256,31.98,ETHIOPIA,xl VPGUfs06cNjVAR9xxCRuy9DipkZy9JY,15-560-589-6859, ironic deposits affix among the s
138964,Customer#000138964,218236.9839,-794.22,INDONESIA,"mnqXjDZFKtpS ,htJgFeKvneXwJiXw5pNpUPAp",19-914-433-8043,ickly ironic asymptotes are at the bold excuses. carefully even pinto bea
136223,Customer#000136223,218205.1664,5175.98,EGYPT,pXZUW84C0T57LiD18m,14-435-980-5700,unusual deposits along the carefully final deposits detect blithely along th
145060,Customer#000145060,218178.267,4217.22,UNITED KINGDOM,OZGuMUGWKMOG4zyY azDnyKJFGtE5pZYM,33-739-302-9471,its. quickly silent requests sleep blithely ironic deposits. final ideas use slyly furiously f
66673,Customer#000066673,218171.4834,7869.29,IRAN,"4s,s98Q nso5Z8OyaSCT",20-208-446-7262,e blithely according to the furiously regular foxes. accounts af
82108,Customer#000082108,218165.8816,8615.76,CHINA,"CI5AVgog,xunhBFZxIqD0SR",28-576-665-3938,among the slyly pending sentiments. ironic pinto beans impress furiously even excuses; ironic pinto beans haggle q
37162,Customer#000037162,218165.2745,1669.8,INDIA,u93CUMuKGYInX1FY3Tk HineByNK66ze1LlXQjiQ,18-967-151-9924,ccounts above the blithely quiet somas play slyly quickly unusual foxes. requests haggle caref
35035,Customer#000035035,218162.9564,9308.97,CANADA,yd8uftWpZL9xdbkbKXacZdakfwSs7SAAP,13-437-422-4437,"eposits sleep about the final, un"
117422,Customer#000117422,218149.886,5699.96,JAPAN,"08yWsmOzZlO63Hv5XJzDzrBW,NagEXcg3lQJ",22-233-870-7736,bout the requests was blithely furiously final pinto beans. carefully regular fox
146692,Customer#000146692,218141.5969,9508.27,PERU,S0m4ztOXL90sJKlVOYbD6qdluTr0Pj4,27-733-844-1613,equests. carefully even instructions detect carefully against the carefully ironic platelets. bli
32305,Customer#000032305,218138.6336,-69.68,MOZAMBIQUE,xdruAjAYWoKjeEF8OxHKJrVvmvZ7,26-629-763-2547,eposits haggle carefully. ruthlessly ironic packages wake regular decoys. regular deposits use along the 
94715,Customer#000094715,218135.2831,605.34,PERU,LyarN0mKIWwkXGDhRJ,27-257-747-9443,r requests. ironic requests sleep. 
93700,Customer#000093700,218129.3032,5520.56,JORDAN,2I02VhvO6BRVqW41,23-559-748-9226, final foxes. excuses hinder carefully even instructions. even packages haggle after the furio
109717,Customer#000109717,218100.411,3339.01,JORDAN,"I86oxUAoOZAs8,",23-444-383-8708,; sometimes regular deposits cajole according to the packages. slyly stealthy deposits sleep. slyly regular 
7811,Customer#000007811,218081.3524,5337.1,JAPAN,1cYbfMUuMc4dkFmW3Ov2o3dqHKJNpl,22-184-559-5392,deposits affix. final pinto beans nag 
81125,Customer#000081125,218067.1468,8923.52,BRAZIL,yFLBJlBNQ42yMV9 fwAEgcoRSlLVaEgKF,12-201-765-8963,"ronic accounts use fluffily among the final, even ideas. regular, final theodolites use bold "
57346,Customer#000057346,218035.566,6406.19,ETHIOPIA,PgWT2VgZiOTrdtWqcnOO7FXfQP4q2Kc,15-954-117-3102, ironic instructions are carefully blithely pending foxes. carefully final packages a
90937,Customer#000090937,218019.5848,4631.6,CHINA,C9LGWxuKMugGSFon,28-375-475-6245," nag carefully after the unusual, even requests. quickly ironic ideas nag. quickl"
99806,Customer#000099806,217982.3219,7300.42,RUSSIA,"73EVN2fOM54yL5pd,3cStzeG",32-267-618-1950,slyly unusual deposits. carefully fluffy braids solve. regular packages about the furiously special i
121504,Customer#000121504,217883.8832,9585.19,JAPAN,q5plmZvtJbQFR4mUPGLkkff5YOd2AFKBTDzL9,22-573-667-9506,g deposits boost unusual deposits-- express deposits c
108760,Customer#000108760,217850.918,2754.85,INDONESIA,clvNAQfR1J29VcCEXq,19-984-302-9849,lithely pending dependencies are ironically along the careful
32156,Customer#000032156,217823.2638,8238.58,FRANCE,"Tqb tN ,N7tmklwjvnjZIUvYfaUF4v9P",16-612-252-2072,"telets. busy, even foxes impress blithely."
