c_custkey,c_name,revenue,c_acctbal,n_name,c_address,c_phone,c_comment
96460,Customer#000096460,221563.0468,9967.58,UNITED STATES,"ZnIKYLsQPWi,k0LLQ",34-527-571-2159,sual frets grow after the bold requ
41078,Customer#000041078,221459.6619,6950.67,UNITED STATES,"Druz1 DDcbVsP2zfbksU,5",34-223-972-3956,pending deposits. blithely regular pinto beans about the blithely ironic excuses hang 
38260,Customer#000038260,221458.1294,6269.84,SAUDI ARABIA,0Dy7rDfSlpF,30-892-147-4452,"grate carefully across the even instructions. final, ironic accounts integra"
98302,Customer#000098302,221426.3342,6816.15,JAPAN,1AM4zSPNSVBjr4iy8Uu87FKID6GuZ4a29EOmYo3U,22-966-437-5862,regular gifts snooze about the fluffily regular deposits. blithely final accounts sleep carefully. express pinto
116081,Customer#000116081,221408.0556,7280.17,UNITED KINGDOM,"I,BuQsOBiUBOfc57eTajBS",33-529-435-4330,cajole furiously. unusual platele
96424,Customer#000096424,221372.7814,5056.02,UNITED KINGDOM,HMasD5L1iYMJV99Xrhubp42QVeYiNXyCegX,33-414-514-8998,ng theodolites. blithely fluffy foxes alongside of the furio
33319,Customer#000033319,221372.1622,904.76,SAUDI ARABIA,xdliyLuj0XmaNWOg5ZMoUynB,30-602-838-6232,ccounts according to the fluffily pending pinto beans affix slyly deposits. slyly express deposits cajole. ironic
19405,Customer#000019405,221344.7477,1163.22,FRANCE," rqEHyBYrK2cjeoem,gj3u GitfhRKQFNEkZMf",16-746-463-5594,lithely special theodolites. quietly unusual
101260,Customer#000101260,221309.4597,8147.33,JORDAN,VFRqpvpZarXmp8vrBnW,23-755-470-9095,ly special platelets integrate sometimes. furiously final instructions are blithely special escapades. 
131395,Customer#000131395,221302.5722,625.01,KENYA,s0lqNNzE2ww RKnx3JznK2wj,24-796-142-1648,lithely unusual packages. requests affix furiously above the furiously special accounts. carefully regular packag
99850,Customer#000099850,221302.0077,2619.06,INDONESIA,"DhC4,Mw7BkqhLZA4kJR2BKoXL 8X52yIJ",19-987-380-2396, boost furiously carefully regular foxes. slyly final ideas haggle furiously. furiously special depende
109564,Customer#000109564,221289.2864,-81.14,INDIA,WgcWnlFNhUCEdfK,18-563-905-3068,have to use fluffily express requests. unusual packages are slyly. quickly sp
134083,Customer#000134083,221287.3748,7718.8,GERMANY,H21CGiaF2j2 Ndvg9lpuq,17-580-540-7440,"ar, unusual asymptotes. ironic requests doze after the theodolites. regular, silent requests"
41398,Customer#000041398,221256.2922,-902.31,EGYPT,86yL7NJR9q,14-514-879-2864,hely fluffy instructions detect busily! quickly silent theodolites cajole
56821,Customer#000056821,221219.6356,217.09,INDONESIA,wwGOcMd BnANtLgeTfvCRT,19-140-120-7759,"lar, ironic courts. final packages use furiously: quickly bold"
44345,Customer#000044345,221201.7213,9393.67,INDIA,",gEPe6NI0zNg1SgnwwHw6Wic8tQsYkZ",18-963-634-5433,the even accounts. furiously ironic ideas solve quickly regula
114142,Customer#000114142,221167.3189,5216.35,FRANCE,1ypYXZPSWvBaV1 oeShMJAxY9M,16-892-928-6209, somas serve furiously carefully special requests: quickly unusual pinto beans sleep ca
63745,Customer#000063745,221147.8201,5402.9,KENYA,"Clu59Ia,xXCGlj1rhKyY1bcHImhyLKoaVS",24-518-783-6599," theodolites. ironic deposits sleep furiously ironic theodolites-- blithe, ironic theodol"
81320,Customer#000081320,221136.9868,3466.9,PERU,ifMnM DC3pmUdt5BbeHWCy80qqDW2pyVNUgppEEU,27-796-483-8275, the blithely express foxes wake furiously ironi
103703,Customer#000103703,221133.5679,9242.89,JAPAN,Uf7l2P9wyRABNEurYMCLw XLuWhoN,22-248-992-2110,express accounts. carefully pending platelets sleep slyly q
63202,Customer#000063202,221130.328,8549.91,KENYA,KU0gBqSXsSV1Z,24-314-268-4020,"fluffily after the even, even deposits. furiously special foxes nag carefully silent sauternes. slyly even"
13855,Customer#000013855,221113.3329,1365.61,INDONESIA,"cfAMGrQVEEVq p,qSnG",19-508-280-8915, instructions are. blithely regular requests are carefully across the slyly regular excuses! quickly ironic request
103306,Customer#000103306,221061.0934,5344.53,IRAN,"WfL2HkEBc7XhGTZTCSIl,ibF0KvBX32Wp",20-796-433-2493,lar packages run among the regular ideas-- special theodolites are above the blithely even pinto beans. fluffily ir
75638,Customer#000075638,221056.4022,4225.6,IRAN,Ek dnBaEYGFuw59fVik534WMktq d2wYwlUsnV,20-545-401-6293,"o beans. bold, silent dolphins snooze blithely"
81802,Customer#000081802,221038.548,4763.36,CHINA,mno3wakrOnf2da2 Q5A5HfSvfB,28-608-968-3732,ajole slyly slyly regular requests. fluffily regula
6487,Customer#000006487,221023.9125,6789.8,JAPAN,",hLftpO3gkNjIm5",22-967-924-9865,y ironic pinto beans. furiously unusual requests wake above the packages. slyly spe
116209,Customer#000116209,220975.2129,3435.64,IRAN,"CM6fHPmhXNwt1NMD Gt7,mxt3N4tzY",20-788-265-6009,ges. carefully ironic excuses would promise slyly unusual 
53956,Customer#000053956,220964.8692,9038.34,ALGERIA,9DWDi1YH2W3efG2kWME,10-727-257-7959,lently special deposits. ironic deposits are. quickly bol
45767,Customer#000045767,220921.8033,6798.37,KENYA,1SeqFW1lPemb,24-146-971-8672,ss patterns cajole furiously about the furiously regular pinto beans. furiously even requests sleep. final request
99949,Customer#000099949,220900.5658,59.08,ROMANIA,Hbtmt1cE9PV8mvgbpYJn,29-198-141-8448,. fluffily ironic theodolites wake carefully special requests. special orbits cajole quickly sometimes special i
76210,Customer#000076210,220792.5989,7732.11,UNITED KINGDOM,BDSGcvL7vkV6eJT1xWVM1PszFedzz3Pu NHT8,33-515-838-5714,y unusual foxes. regular accounts before the furiously express pint
69338,Customer#000069338,220771.3182,-25.43,INDIA,5fShdB8r0eUfJlh,18-426-113-8374,y bold ideas boost furiously. ironic decoys are carefully blithely express foxes. platelets mold blithely blithely
58150,Customer#000058150,220768.9238,6257.46,VIETNAM,FTtVyeAaZCyhQcRVBg,31-274-999-7611,olites? regular requests are after the slyly stealthy deposits. quietly bold packages wa
97615,Customer#000097615,220762.7068,4146.62,IRAN,"T3NSljnqWGHot8,Ef2t6eApTNVCZ5UNDA0",20-351-327-7831,counts according to the special packages sleep slyly furiously bold accounts. pinto beans are a
62902,Customer#000062902,220695.0861,658.37,ARGENTINA,"vLU0yZAJ,quSS lzj8b6,o5NklRBAHh",11-189-193-1850,"out the express, final ideas. ironic, final deposits maintain fluffily along the pending"
40294,Customer#000040294,220651.7258,6052.75,JAPAN,"c9kEbd6UDeYtcFkzDeLkdIXi55,44O7B",22-101-366-1368,nto beans integrate quickly. furiously regular deposits cajole furiously along the final 
140384,Customer#000140384,220633.4412,4373.74,EGYPT, kuuyZ3IHLHNJIGvq2rR,14-357-751-1757,e ironic pinto beans. busily even requests cajole
43115,Customer#000043115,220612.1124,2287.22,BRAZIL,"4guPqM4fP9,OHyPvkbB4DANB5TR",12-837-471-6539,he quickly special excuses sleep quickly about the busil
136759,Customer#000136759,220603.8903,8365.19,MOROCCO,"E0AVsCdedrAPofInYo,zRHqOrglUDr",25-967-677-3289,ins about the slyly ironic requests sleep evenly above the even asymptotes. unusual platelets along the 
38518,Customer#000038518,220600.4545,9138.87,BRAZIL,"i0uP,dYvOGNV2dxUCtUDEYnia5",12-454-398-5823,es; regular accounts sleep furiously after the slyly pending ideas. slowly regular pearls around the platelet
32299,Customer#000032299,220582.961,1571.26,CANADA,JsGc1NU4BD3gAhCInsdVRxmlwfJi,13-135-285-1820, foxes wake blithely after the requests. accounts after the regular reque
14473,Customer#000014473,220561.278,4879.09,INDIA,V3SfLDqB4lVHs4GI,18-824-437-9215,ly express dependencies alongside of the slyly unusual theodol
143719,Customer#000143719,220551.4216,6666.0,INDONESIA,RyhUOoYmJ5nQf,19-621-324-4791,refully pending platelets after the furiously even accounts integr
32140,Customer#000032140,220541.5421,9709.43,INDIA,Z1GlVuTjnhVMiB0 SKd86zFlih,18-937-460-3751,ggle fluffily alongside of the bravely regula
49153,Customer#000049153,220524.3409,4112.01,INDONESIA,yJTDigc69KMxZTYQ9nHYSWnPc76G,19-470-736-4238, idle theodolites. final dugouts e
64117,Customer#000064117,220500.4304,3399.49,KENYA,"074qPP,dIDw7",24-866-242-5211,"ructions detect fluffily special, even requests. close platelets cajole slyly. fluffily fi"
29698,Customer#000029698,220453.0834,7310.77,ARGENTINA,RdI8tGrfqpDLJaV1jCYnMsOqQtQ8Yhw,11-443-574-2894,ng to the even deposits wake furiously across the sly accounts! blith
16403,Customer#000016403,220447.4937,6774.67,JORDAN,fZemEZEVQdbQzZ9uOyObOBXTcPTNOZRz,23-602-543-3202, the carefully unusual deposits. slyly regular accounts 
142127,Customer#000142127,220431.5526,4319.94,UNITED KINGDOM,1HsC4o7IujUqJp qUoIvdveA8,33-440-592-8844,ly unusual deposits about the slyly even instructions use across the special foxes! slyly final a
33316,Customer#000033316,220395.9871,-278.28,INDIA,"zGkMVUHUIJTf,bo3L ePZe",18-543-347-2951,nag. carefully pending ideas cajole furiously about the ironic theodolites. quickly regular packages above the furio
23938,Customer#000023938,220372.3032,8121.52,SAUDI ARABIA,euoDJwhGNJva22Ztlj68A,30-209-599-2048,y special sheaves are carefully. regula
104293,Customer#000104293,220371.6418,8468.33,MOZAMBIQUE,eMseeIL1APBDwMCL 5MVPMSJLFNWU C2S4F,26-592-981-3108, regular packages use carefully above the carefully final deposits. regu
24352,Customer#000024352,220357.1027,1722.59,IRAQ,79tWEiz4yXa8fp,21-376-999-1588,ithely regular packages. pending deposits cajole furiously sp
101281,Customer#000101281,220347.0309,-800.75,GERMANY,"eKQmflD5VRLmAsg,TUl2wLAl6wLzJf",17-881-290-6921,y regular requests haggle furiously regular packages. furiously ironic excuses believe quickly
15889,Customer#000015889,220345.9814,7865.9,IRAN,"V6NfgGaPKwoAvHHDwjqotqtUzk,er6GImYptHP",20-472-720-4823,pending theodolites against the slyly ironic platelets promise furiously deposits. ironic theodolites wak
127435,Customer#000127435,220343.1755,319.86,FRANCE,"iR8tbu8CZg7xxmFac,W01ohf",16-932-983-1612,furiously final ideas use slyly around the iron
39425,Customer#000039425,220314.7372,3835.7,RUSSIA,"MJQksZ,cF ,YOW6WXsc5CP279t0",32-379-173-6143,"slow theodolites haggle furiously. express, bold platelets are fluffily a"
131449,Customer#000131449,220312.4028,4976.71,PERU,SDOsSATNXIPqEm,27-792-694-7300,blithely sly instructions after the bold excuses affix fluffily alongside of the 
68752,Customer#000068752,220245.6689,7242.92,JORDAN,"RvWb3s CQMjrjFS5gEj6,tYQgXIdxas0tpo",23-479-373-6340, foxes across the quietly ironic theodolites ca
112910,Customer#000112910,220226.608,3838.0,MOROCCO,  EDI 72Yd rgSmRURW8fBg,25-739-509-5436,are furiously above the furiously express sauternes. stealthily final packages haggle slyly 
47872,Customer#000047872,220216.7068,4188.83,GERMANY,"H6v,dPHn1rr6X",17-351-600-3215,iously special requests. furious
16909,Customer#000016909,220214.3575,5898.15,MOZAMBIQUE,cpG9Z8xCyvAXHSWojqXw,26-462-672-6802,nd the instructions; furiously regular requests impress across the carefully pending req
76606,Customer#000076606,220210.3177,-643.01,FRANCE,"h3y,EPZa7G8yRkDVT",16-183-598-3126,arefully bold deposits. carefully regular requests lose according to 
37894,Customer#000037894,220190.1796,6945.02,RUSSIA,SeUYw9hJ0unjqRfytiQpI0a3,32-152-522-5954, packages. even accounts affix slyly. ironically regular
105587,Customer#000105587,220156.1023,6792.91,CHINA,k6IxRnxoad1VwIxMx sSCXwXK8,28-907-736-4769,packages. quickly express pinto b
51322,Customer#000051322,220152.6948,2519.99,ALGERIA,IXJPFADalZrcDrDppno,10-974-132-6592,ular instructions haggle slyly final requests. dugouts wake after th
131468,Customer#000131468,220064.8314,-4.13,EGYPT,v3BG0i3tmTAva,14-410-144-3469,dolites would are along the unusual pinto be
88894,Customer#000088894,220037.7392,1737.63,IRAN,WEbVwMbMafijbVkS6QIUWbulNeq,20-240-245-1586, are silent accounts. slyly regular ideas about the ironic theodolites are carefu
60892,Customer#000060892,220000.5271,9660.81,MOROCCO,yxmGnio0DUvoHWT0Il44mzsvfc663bZf3R,25-689-652-4823, beans wake platelets. furiously final packages doubt quickly final pinto beans. express decoys i
137414,Customer#000137414,219927.2944,570.65,JAPAN,"lRsmglB,MSyaJPEQ,i7k wTd8NuKNQ8e0jwss",22-172-446-1595," fluffily ironic grouches; bold, pending deposits at the careful"
149311,Customer#000149311,219911.87,3726.4,MOROCCO,Z7lLemcyWQmnrgA9yi2YIB5h QY,25-952-170-4754,e furiously among the carefully final pinto beans. blithely silent pac
24424,Customer#000024424,219911.2806,-912.45,MOZAMBIQUE,YUrHbutik22R,26-213-710-2375,"ular instructions haggle express, bold deposits. unusual deposits according to the final depende"
81304,Customer#000081304,219904.7777,7532.0,CHINA,lJOHFICe3t1mtPVip26B,28-227-559-8983,nto beans. quickly express accounts nag. slyly ironic packages mold slyly. bold epitaph
132056,Customer#000132056,219797.6474,-403.98,MOZAMBIQUE,"of8AZ1D,m8LKAueg7xa3y4UYZd1pmK4uc4",26-275-514-6188,quickly even requests. final theodolites use. special packages sublate carefully about the blithely unusual 
112165,Customer#000112165,219788.7747,2352.23,INDONESIA,"nyNDK3GwK0EAaIXQMBSTZ9EDi0vUfKft,0T4",19-142-462-2390,"ounts haggle furiously about the pending accounts. even packages haggle blithely regular, express accounts; bo"
84980,Customer#000084980,219772.5417,3727.48,EGYPT,5rIunxM F1Qn9vjh7hmoCR,14-695-979-5028,unwind silent instructions. ironic foxes affix quickly. finally bold packages sleep slyly stealth
36760,Customer#000036760,219713.5593,2549.39,RUSSIA,"ltUVzv,570rE R6w,UhAiXl",32-403-573-6004, the special dolphins haggle carefully after the unusual requests. carefully even instructions
38908,Customer#000038908,219707.8851,1955.49,INDONESIA,kbo9UrB4HdQr8HLvy7rl9F,19-358-461-6431,y quiet excuses cajole! slyly ironic packages despite th
3898,Customer#000003898,219704.609,4436.34,FRANCE,qorkmD1CyewguRyje24fN1WzHUciydwDSpBiVIw,16-141-783-5083,"s-- bold, ironic sheaves at the slyly special accounts are fluffily express excuses. "
38263,Customer#000038263,219683.5223,973.32,IRAN,"OQ,gtrzbIqfZ3QeSReBgSaG7",20-772-688-6941,bold platelets among the slyly ironic dependencie
110272,Customer#000110272,219674.9798,1166.76,IRAQ,XV5vgH7WblhvwiJDbRhZ,21-989-348-1216, final packages alongside of the fluffily regular sheaves detect quickly express ac
30511,Customer#000030511,219672.6852,7099.77,INDONESIA,"rqVzUzuN06F5P7UNdW,N6JxnMXehopDyFl",19-924-830-8121,iously ironic requests. fluffily regular instructions wake slyly quickly
80230,Customer#000080230,219665.7298,8807.16,GERMANY,JCNKWVuwm3xrmHbpimRGw0Wmd,17-253-476-3169,"ly above the regular, regular theodolites; quickly pending packages acro"
24214,Customer#000024214,219656.2286,5582.32,GERMANY,nSrdGZkFglphEraXkoOxVtzUWfA4h73l,17-692-915-2734,"oss the regular theodolites. requests boost. final, even instructions boost blit"
31690,Customer#000031690,219654.0089,8985.02,CHINA,2UsF45979DIl NLx0,28-809-318-2108,tions wake among the blithely ironic platelets. carefully unusual instructi
76561,Customer#000076561,219633.2781,4709.52,SAUDI ARABIA,sshPtyY5ha54 PeLuIFd,30-654-950-6977,usly careful sentiments nag bl
36784,Customer#000036784,219630.7702,8667.87,GERMANY,pTc1oPxKtzsCpHnZt6WcBy,17-779-415-9564,xes are between the fluffily bold
1012,Customer#000001012,219510.7778,4422.45,EGYPT,W1zBrAAeUCpEKAAmM,14-535-551-6255,lyly final accounts. furiously 
31069,Customer#000031069,219480.4742,7258.36,MOROCCO,"E,ewhcfI1DKINe",25-181-450-5877,pliers affix blithely against the slyly regular accounts. silent frays nag about the quickly final requests: pack
20269,Customer#000020269,219452.9366,-550.11,EGYPT,"u2AQTccKhZ5zG,zU,95DYz",14-469-968-4388,against the even requests. iron
122134,Customer#000122134,219430.968,8706.06,KENYA,jDrSPm5ST8EBs9cVMCR4j0z8 I7 w0MZ ICl7wa,24-736-239-4753,ly unusual ideas. furiously even packages sleep furiously. platelets w
117904,Customer#000117904,219423.1838,6105.82,MOZAMBIQUE,"NW3aws99fN8,eGBet HzMgRpdmfIT",26-495-534-8711, theodolites haggle? even packages cajole thinly even foxes. slyly speci
78400,Customer#000078400,219414.488,3582.16,BRAZIL,yVY6uNSoIS4x,12-741-919-3581,iously according to the excuses. slyly regular asymptotes p
80261,Customer#000080261,219402.1498,6706.53,ROMANIA,",v0vRb9hX83V,Ua",29-269-270-3387,"furiously above the sly multipliers. bold, "
81122,Customer#000081122,219369.6201,5690.96,KENYA,qlQWz D9OQkPXBb08eIx9YnoFKwXVBvBUD1ztGJ,24-731-706-2491,ideas sleep ruthlessly silent packages-- carefully furious accounts boost. carefully regular requests
55420,Customer#000055420,219362.0632,3478.57,UNITED KINGDOM,aQI8GAIzWYVhqvzavlJdgnEc3jMo2JlmYRPfh,33-938-760-3658," integrate alongside of the blithely final dolphins. even, regular accounts use blithely. blithely final"
97648,Customer#000097648,219361.313,800.18,JAPAN,QGV18MWbqK8yYO5OJc g4QlbiJiyhwzO 4,22-882-977-1807,encies sleep furiously according to the special deposits
117745,Customer#000117745,219353.6195,7791.79,MOROCCO,"W,416jGJ755lHNL9Tkng",25-828-311-9108,kages use blithely pending requests. fluffily ironic foxes sleep across the blithely unusual requests. sly
50629,Customer#000050629,219338.748,6829.87,INDONESIA,"m3Tw9WpRvod7i8kxj cbop3ihok,UrbC2z",19-152-598-2969,"hely bold packages use regular, "
103570,Customer#000103570,219330.2276,3825.79,RUSSIA,l36uFWml75LITU8,32-759-528-2397,idly. furiously ironic theodolites 
104272,Customer#000104272,219316.9698,8632.42,KENYA,"dDxPB Y5GGyiGF1sAheJUV,GB6u3",24-731-296-3032,ainst the pending packages. carefully pending frets along the regular ideas haggle to the furiously regular
86087,Customer#000086087,219290.9889,2587.87,JAPAN,"dQJnLacnbDxDVR,",22-516-865-7614,"al, slow deposits across the final dinos ha"
16609,Customer#000016609,219286.4326,2618.41,UNITED KINGDOM,L7MjE0zG86AxPzhTywRlYcCstAzWV4XmZIf7,33-472-109-2643, the carefully express theodolites. carefully special ideas along the excuses cajole ca
51010,Customer#000051010,219283.1862,5837.56,KENYA,8XJCVskOnonVZAitniHP5LgbqLB2s3je,24-832-682-1845,"bold, bold platelets are carefully ironic fox"
69445,Customer#000069445,219259.1532,4324.72,ETHIOPIA,JPmRMj2LzUF1IrrbTgd8R hbjf8zPQScbQ,15-455-704-3781,ld accounts do play after the sp
97066,Customer#000097066,219222.9928,3953.21,ALGERIA,",yYIzZqMYVL8zYORvgmD",10-920-624-7412,nments promise against the carefully bold packages. furiously final accounts sleep fluffily
18991,Customer#000018991,219171.7359,3662.48,IRAN,X2y8zEyN lfECkLA81S,20-747-334-2808,requests. even deposits cajole after the final foxes. evenly even warthogs are blithely special dep
109954,Customer#000109954,219151.3252,5804.68,SAUDI ARABIA,S4VpIZClyJ,30-398-325-6223,about the blithely ironic accounts. bold escapade
81395,Customer#000081395,219098.6982,4692.15,IRAQ,iuUUFj 2 affau,21-653-486-1863,xpress packages. furiously bold deposits are silent requests. carefully regular excuses was. sl
94924,Customer#000094924,219087.7441,2545.65,IRAQ,"Al2Gl0kMNoa2ZOXagHCO,r8mXwXL",21-785-189-3365,d furiously among the carefully express accounts. carefully 
20977,Customer#000020977,219035.9707,4356.58,IRAQ,6AFfnEYQRiZ3hl0M,21-573-756-3919,ldly ironic warhorses. carefully unusual accounts integrate furiously furiously furious asymptotes. blithely 
87665,Customer#000087665,219035.5758,119.9,ALGERIA,"RjCSC0vfPYPSneyd25vHc,6zlxkX,RX",10-571-870-6583,quickly special packages affix carefully. care
43135,Customer#000043135,219034.6228,-471.41,INDONESIA,2RcjmhT3icSkKTqGJfkF1QFJFhM,19-250-701-7323,gly. regular pinto beans solv
145636,Customer#000145636,218992.7089,-190.4,MOZAMBIQUE,OmSfTuu5ieTT6sKLu5lZ8fgijsAPAuPqkkucfg,26-674-533-5917,ously bold ideas poach. special theodolites cajole even req
81707,Customer#000081707,218962.1438,-176.13,PERU,1N6tNrfXvUqMS,27-698-519-7727,efully against the slyly pending asymptotes-- special ideas wake blithely. slyly unusual fox
104311,Customer#000104311,218955.0546,2104.39,JORDAN,vO1TLuUVx9Q8aNF4Jl4qe,23-397-446-8804,ackages grow furiously never pending requests. fluffily ex
41797,Customer#000041797,218947.9818,3964.52,RUSSIA," Gk7Cve,7PQpRHteFU2Igy1Pks2a,",32-478-808-6944, the blithely pending instructions. multipliers across the furiously pending ac
75943,Customer#000075943,218939.9974,7999.9,JORDAN,EPBgyh1b3Sj8W2y,23-798-703-4089,"ding to the never unusual excuses: stealthy, ironic accounts nag slowly about the regu"
30047,Customer#000030047,218878.3507,1717.24,EGYPT,"1mjYrhtYy,JtiUQVcZvnz3L7dzVQsJDszi",14-785-290-5675,"s asymptotes snooze quickly pending, thin epitaphs. even pl"
113138,Customer#000113138,218868.5942,3443.4,INDIA,"LSZbPCcBGRg9YWNgM9Ru2wA,uOH,gc",18-216-342-5182,"n packages. regular, regular packages haggle blithely along the express, regular pi"
124124,Customer#000124124,218858.8493,9359.66,ETHIOPIA,"PVwQv0KQnukCaw6x2q3ED,dGYdz3DwaMkXRPEVMr",15-693-329-7658,arefully slyly even ideas. blithely express pains until the slyly final requests wake slyly along the ideas. regu
28358,Customer#000028358,218831.0028,5268.2,SAUDI ARABIA,"GwulSJIn,DryFHpuoTmwZO Lo hcjXY3sX",30-148-343-8744,uriously bold foxes are across the packages. carefully pending instructions affix fluffily alongside of t
73346,Customer#000073346,218824.9006,5067.04,INDONESIA,KOvezV3c3P8v,19-212-711-2820,packages are furiously among the bold ideas. expres
137731,Customer#000137731,218801.243,8939.86,SAUDI ARABIA,GRa9JbTu1FVBNjGwAafqlHZ 4,30-956-795-6753,"c, slow deposits wake according to the blithe"
106408,Customer#000106408,218770.2862,773.21,KENYA,qMP79STsOA41pCFbsEqehFATSk,24-940-511-4780,s cajole carefully against the pending ex
127057,Customer#000127057,218764.4373,7059.27,JORDAN,4Ki1p4V7vyvVzlrh,23-566-312-8241,aggle slyly ironic platelets. carefully even foxes sleep furiously ironic ideas. furiously ironic acco
104641,Customer#000104641,218722.3875,584.48,INDONESIA,"x HA82GGrzVyNEVGAJoPGFDN9BpwlgFGxK,G",19-136-467-5068,"ons along the furiously even foxes integrate slyly across the express, ironic d"
85960,Customer#000085960,218678.9134,3302.88,ARGENTINA,2O3Smr4h6lKUwHwJDqP9bsWZzxm Gy Znnviw,11-153-112-1844,"ges sleep. deposits are against the silent, pending pint"
143836,Customer#000143836,218664.2033,5437.97,BRAZIL,vELd5AmuywBkZgY98mu,12-895-715-9365,ix requests. fluffily even pinto beans wake. silent escapades detect furi
8545,Customer#000008545,218629.751,6726.06,RUSSIA,WOanE7zco3wdq776tf,32-486-269-5687, closely ironic somas wake slyly. fluffily unusual packages breach among the
4780,Customer#000004780,218610.2419,-178.91,SAUDI ARABIA,UWnTTKIPlsN,30-146-781-4916,"hely unusual, unusual requests. ironic dependencies haggle according to the theodolites. s"
147826,Customer#000147826,218608.5261,8495.44,RUSSIA,"BU6ol0m,WIzWIS ZKMZzBc",32-387-374-3149,xpress ideas could cajole furiously slyly pen
20852,Customer#000020852,218575.4823,9515.19,CHINA,Ytmte8vmSY6LbNivx5HTwbwu1x3HkMBSiYKR19,28-929-745-8439,ly final deposits above the blithely unusual theodoli
131111,Customer#000131111,218573.2995,9210.61,ALGERIA,"ohP9E3a0ZgX,gragZ8dZnrlKH7k7 2x,",10-410-438-7567,"nts are slyly slyly special accounts. final, final deposits wake "
140096,Customer#000140096,218545.641,358.92,PERU,sBLQSWT1J62,27-665-294-4379,thely final frays according to the excuses unwind slyly after the carefully unusual accounts? furiously 
68368,Customer#000068368,218535.6556,2191.06,UNITED KINGDOM,"CtH,kQnkQy4F0UvS1CrP5ZqB",33-192-502-2103,to the fluffily express dependencies. sometimes r
23662,Customer#000023662,218531.9658,5104.14,ETHIOPIA,yaj5btYNGsx5EjMh2EatcViulGkM,15-504-710-1433, to the furiously even dependencies boost quickly express notornis. blithely pending
52408,Customer#000052408,218454.7914,8262.6,CHINA,"ELaSi,8JFlR4VV53deELDN5hpdqN7nFZ17Z1",28-756-981-5085,ly unusual theodolites. special theodolites haggle bold requests. special theodolites are-- fina
75589,Customer#000075589,218379.0312,7924.23,INDIA,os8P9LRjlpxJhhGcTh66PzV0rqClid,18-625-465-8420," carefully final pearls nag quickly about the special, sly accounts. carefully final accounts nag carefu"
133345,Customer#000133345,218377.3542,4664.1,IRAN,x4ECHEhyiurC9Cl6jiesz6lCG7JImAUXD0Ly,20-883-904-6062,iously blithely pending packages. regular 
53137,Customer#000053137,218370.161,5938.73,MOROCCO,zyqyEzFCCcdCmxTb,25-523-944-1440,ckages breach slyly. furiously ironic accounts haggle slyly about the unusual reques
87496,Customer#000087496,218367.221,-962.61,UNITED STATES,"hjAvENIEX  PTJOo7SbuzINRXb,o,ohoTVJWWKGD",34-876-524-9216,"ajole alongside of the carefully regular platelets! fluffy, even platelets cajole "
43129,Customer#000043129,218359.3176,3479.58,IRAQ,"qe,cGuBxKvIk0xUrGZ",21-193-708-1390,slyly pending dolphins haggle furiously about the furiously express courts. blithely even accounts use carefully
96037,Customer#000096037,218359.0027,2991.45,CHINA,"aX0e7dTSoMf3aVVjkrAZZ9MDmxFO4HQtAryfj,bV",28-978-957-4809,s. furiously pending accounts wake carefully
75910,Customer#000075910,218357.0883,7959.95,EGYPT,HmKyY4WL1JbUEmhjrAjky7B9z8Y6,14-170-866-8394, waters. slyly ironic asymptotes cajole. blithely final braids wake accordin
46891,Customer#000046891,218354.3223,2789.28,FRANCE,"N,AlAoOjI9ySoGpIUxfhOWTf5R",16-922-485-8039," pending, pending requests above the slyly regular requests a"
89212,Customer#000089212,218344.0895,-95.7,ROMANIA,WAAvTawd9KP2UTr,29-195-994-4825,refully about the carefully pending packages. unusual pinto beans use whithout the carefully e
95614,Customer#000095614,218303.2558,2623.58,INDIA,ozfmZyOke3DKFUBv448NJfS zk54DAGni8,18-977-933-2939, unusual packages. fluffily final platelets affix slyly. bold platelets nag b
74159,Customer#000074159,218302.8106,2412.39,SAUDI ARABIA,"9d6u,HTBKTyyPcuGcpUTW g8DAnjUgwrn",30-944-184-6058,all cajole furiously carefully
106486,Customer#000106486,218293.1233,8553.4,JAPAN,hfGliiyTdVqsPUjGogWPNL0cQA7csAFltNdbD RY,22-131-912-4745,lly ironic theodolites. quickly final requests against the regular accounts are alongside of the depende
112112,Customer#000112112,218285.4871,5567.16,UNITED KINGDOM,"mN,1kwoZlosIkMNeXEQR2M6p4ygT",33-853-659-7304,he carefully regular foxes. ca
67336,Customer#000067336,218268.4419,7877.88,PERU,l2QO4ZATH6xaW1QdgaocCyCHsXIP39tY,27-551-358-9093,the slyly ironic requests use blithely excuses. c
134455,Customer#000134455,218247.499,2843.81,ALGERIA,IfLrL6pKq8W7CjByAi7Dkp1y,10-791-986-7577,y. express deposits nag. carefully express courts boost blithely along the carefully special forges. b
21169,Customer#000021169,218247.0801,2618.84,RUSSIA,"i1GuatOtOXJ4SnKeIU,yl,ibWdtR",32-546-342-8334,ully express theodolites nag blithely even orbits. quickly express deposits among the slyly 
64910,Customer#000064910,218231.8625,4163.29,CHINA,PsSpKf0OLMyc6y5n3,28-100-779-7435,ts. slyly regular platelets around th
40601,Customer#000040601,218223.3478,9868.76,VIETNAM,"5Nj9z975FxQkp MjjLRcXXr6,kQ",31-934-505-6810,lites haggle ironic requests. slyly final theodolites after the slyly ironic accounts wake regular platel
